9.982643127441406250e-01,1.370569458231329918e-03,2.933606447186321020e-04,5.424249684438109398e-05,1.203594092658022419e-05,5.365349352359771729e-06,6.259680418452262529e-08,5.875221731344026921e-08,1.299686402944644215e-08,9.324363503537824727e-10,1.345731082125212197e-09,5.685162118851394553e-09,1.362784981727600125e-02
9.976577162742614746e-01,1.821408164687454700e-03,4.136111529078334570e-04,8.099459955701604486e-05,1.781367973308078945e-05,8.249387065006885678e-06,8.049998001524727442e-08,7.555580339158041170e-08,1.671406835157540627e-08,1.199120358563732225e-09,1.730620535767002366e-09,7.311162786294289617e-09,1.362784981727600125e-02
8.303384184837341309e-01,1.532611697912216187e-01,1.565360836684703827e-02,6.759930402040481567e-04,6.174492591526359320e-05,9.044293619808740914e-06,1.350556555479442977e-08,1.265491178514821513e-08,2.799430021127591317e-09,2.008401361885958636e-10,2.898606354939659013e-10,1.224542467426203984e-09,1.362784981727600125e-02
9.937999844551086426e-01,4.226224496960639954e-03,1.346145872958004475e-03,3.852892550639808178e-04,1.164252607850357890e-04,1.075177424354478717e-04,4.601426724093471421e-07,7.597656690450094175e-07,1.216172336171439383e-06,1.847592784542939626e-06,2.666522959771100432e-06,1.146189242717809975e-05,5.489999999999999741e-02
9.887507557868957520e-01,7.647614926099777222e-03,2.463149838149547577e-03,7.027949905022978783e-04,2.092615322908386588e-04,1.932751038111746311e-04,8.282926842184679117e-07,1.367637423754786141e-06,2.189204906244412996e-06,3.325810894239111803e-06,4.799949238076806068e-06,2.063230022031348199e-05,5.489999999999999741e-02
8.610629439353942871e-01,1.295557767152786255e-01,8.970473892986774445e-03,2.947952016256749630e-04,5.690928082913160324e-05,5.066392623120918870e-05,2.130738039340940304e-07,3.488106585791683756e-07,5.582906510426255409e-07,8.481109148306131829e-07,1.223943854711251333e-06,5.262306331133004278e-06,5.489999999999999741e-02
9.966662526130676270e-01,2.847980009391903877e-03,4.089545109309256077e-04,5.544854138861410320e-05,1.410382174071855843e-05,6.994636805757181719e-06,1.754840752710151719e-07,5.355871479650886613e-08,1.452478692876013611e-09,2.206586025010892627e-09,3.184636998554424281e-09,1.415144712524352144e-08,2.667745113372802651e-02
9.959338903427124023e-01,3.417684929445385933e-03,5.404138937592506409e-04,7.876935706008225679e-05,1.912697189254686236e-05,9.806471098272595555e-06,2.127433731402561534e-07,6.493045390243423753e-08,1.760873225009618182e-09,2.675094812332190486e-09,3.860808561739759170e-09,1.715612363284435560e-08,2.667745113372802651e-02
7.715975642204284668e-01,1.875028908252716064e-01,3.694505617022514343e-02,3.760525258257985115e-03,1.844366197474300861e-04,9.511458301858510822e-06,2.910489982355102256e-08,8.867722556260559941e-09,2.404738352890234410e-10,3.653225777444646383e-10,5.272488001750730291e-10,2.342914973141319024e-09,2.667745113372802651e-02
9.931748509407043457e-01,4.810581915080547333e-03,1.432879827916622162e-03,3.665379772428423166e-04,1.029263512464240193e-04,9.730938472785055637e-05,3.665599024316179566e-07,6.039130084900534712e-07,9.666268852015491575e-07,1.468486630074039567e-06,2.119381178999901749e-06,9.417811270395759493e-06,5.489999999999999741e-02
9.871181845664978027e-01,9.037890471518039703e-03,2.744262106716632843e-03,6.995385047048330307e-04,1.922117517096921802e-04,1.804535277187824249e-04,6.743208018633595202e-07,1.110953462557517923e-06,1.778199134605529252e-06,2.701416178751969710e-06,3.898796421708539128e-06,1.732493001327384263e-05,5.489999999999999741e-02
8.241735100746154785e-01,1.550483703613281250e-01,1.924848370254039764e-02,1.406869385391473770e-03,7.081769581418484449e-05,4.536819324130192399e-05,1.626948744615219766e-07,2.649498185292031849e-07,4.240318105530604953e-07,6.441554774028190877e-07,9.296073812947724946e-07,4.131834430154412985e-06,5.489999999999999741e-02
1.797074526548385620e-01,2.323007956147193909e-02,5.357064772397279739e-03,3.280894597992300987e-03,1.912158797495067120e-03,9.739135275594890118e-04,3.916512650903314352e-04,1.655969099374487996e-04,5.804380998597480357e-05,4.106582764507038519e-06,9.846433668414533713e-10,7.849190235137939453e-01,1.114790081977844183e-02
1.768214106559753418e-01,2.512869797646999359e-02,5.092700012028217316e-03,3.074128646403551102e-03,1.790578826330602169e-03,9.629570413380861282e-04,3.915679408237338066e-04,1.655835221754387021e-04,5.804389002150855958e-05,4.106782853341428563e-06,9.827257896333208009e-10,7.865102291107177734e-01,1.114790081977844183e-02
1.682506203651428223e-01,1.584515906870365143e-02,4.352333489805459976e-03,1.823854283429682255e-03,6.787899183109402657e-04,4.765056946780532598e-04,3.085776988882571459e-04,1.528040447738021612e-04,3.059475784539245069e-05,4.981632741873909254e-07,5.738633179763752423e-11,8.080802559852600098e-01,1.631663680076599066e-02
1.766228079795837402e-01,1.750220172107219696e-02,4.149749875068664551e-03,1.697452389635145664e-03,6.379960104823112488e-04,4.439974145498126745e-04,2.791536098811775446e-04,1.268287596758455038e-04,2.097980177495628595e-05,2.128196570083673578e-07,1.684449975336566041e-11,7.985185980796813965e-01,1.631663680076599066e-02
1.465658992528915405e-01,1.013387180864810944e-02,2.986008767038583755e-03,2.774924272671341896e-03,1.430106000043451786e-03,5.436534411273896694e-04,2.415143244434148073e-04,1.110298835556022823e-04,2.203453186666592956e-05,3.608376175634475658e-07,2.907942810159713787e-11,8.351905941963195801e-01,1.486090898513793904e-02
1.596160084009170532e-01,1.191559620201587677e-02,3.022370859980583191e-03,2.795390086248517036e-03,1.445761299692094326e-03,5.476232036016881466e-04,2.416041388642042875e-04,1.110256416723132133e-04,2.203260919486638159e-05,3.608741110383562045e-07,2.960311856758934823e-11,8.202822208404541016e-01,1.486090898513793904e-02
2.419798076152801514e-02,3.741218009963631630e-03,2.829545876011252403e-03,2.888551913201808929e-03,1.603267970494925976e-03,6.568313692696392536e-04,2.806838019751012325e-04,1.359395391773432493e-04,3.226990884286351502e-05,8.489890888085938059e-07,8.798266282195044141e-11,9.636328816413879395e-01,1.486090898513793904e-02
1.332315206527709961e-01,1.137516181915998459e-02,4.645237699151039124e-03,2.013989724218845367e-03,6.964313215576112270e-04,4.722322919405996799e-04,3.089094243478029966e-04,1.351772370981052518e-04,2.184002369176596403e-05,2.209128950880767661e-07,1.715598149654162796e-11,8.470993041992187500e-01,1.659759163856506375e-02
1.517716795206069946e-01,1.380880177021026611e-02,4.956452641636133194e-03,2.184191485866904259e-03,7.197859231382608414e-04,4.724498721770942211e-04,3.088902740273624659e-04,1.351624086964875460e-04,2.183617107220925391e-05,2.210214233855367638e-07,1.760007417583864253e-11,8.256205320358276367e-01,1.659759163856506375e-02
2.740367501974105835e-02,9.328129701316356659e-03,7.442272268235683441e-03,5.673399195075035095e-03,2.173491986468434334e-03,9.159326436929404736e-04,6.215304601937532425e-04,3.871952067129313946e-04,1.534739421913400292e-04,1.602937300049234182e-05,8.698636477788568300e-09,9.458848834037780762e-01,1.659759163856506375e-02
1.355388164520263672e-01,1.299043558537960052e-02,5.422148853540420532e-03,2.531491918489336967e-03,9.726868593133985996e-04,6.035575061105191708e-04,4.079681530129164457e-04,1.935680775204673409e-04,3.788102912949398160e-05,6.179743650136515498e-07,8.442212207082633313e-11,8.413008451461791992e-01,1.978844881057739355e-02
1.555074155330657959e-01,1.617557741701602936e-02,5.802728701382875443e-03,2.720246324315667152e-03,1.028381520882248878e-03,6.054418627172708511e-04,4.079361970070749521e-04,1.935442560352385044e-04,3.787252353504300117e-05,6.182017955325136427e-07,8.684913899159596440e-11,8.175202608108520508e-01,1.978844881057739355e-02
2.518515288829803467e-02,1.047859154641628265e-02,6.896687205880880356e-03,4.407510627061128616e-03,1.813748269341886044e-03,8.664986817166209221e-04,6.157332099974155426e-04,3.604600206017494202e-04,1.210222690133377910e-04,8.052897101151756942e-06,3.302998763388131920e-09,9.492465257644653320e-01,1.978844881057739355e-02
1.382579654455184937e-01,1.463579479604959488e-02,4.690164234489202499e-03,2.325968816876411438e-03,1.020587515085935593e-03,7.678274996578693390e-04,5.834468756802380085e-04,3.129721444565802813e-04,7.533543248428031802e-05,1.999093910853844136e-06,5.508101197371217950e-10,8.373279571533203125e-01,2.323239564895629786e-02
1.589502543210983276e-01,1.925417594611644745e-02,5.137223284691572189e-03,2.598260529339313507e-03,1.143172732554376125e-03,8.390680886805057526e-04,6.589565891772508621e-04,3.825037565547972918e-04,1.105716874008066952e-04,4.696853920904686674e-06,1.998227139310415623e-09,8.109211325645446777e-01,2.323239564895629786e-02
1.874308474361896515e-02,9.321845136582851410e-03,3.949835896492004395e-03,2.102697733789682388e-03,9.812606731429696083e-04,7.669381448067724705e-04,5.832961178384721279e-04,3.131440316792577505e-04,7.541279774159193039e-05,1.995640332097536884e-06,4.795730479401072444e-10,9.631605148315429688e-01,2.323239564895629786e-02
1.830911785364151001e-01,2.828327380120754242e-02,8.614661172032356262e-03,5.244022235274314880e-03,2.012894488871097565e-03,6.998020689934492111e-04,4.960899823345243931e-04,3.006666665896773338e-04,1.191797564388252795e-04,1.242708913196111098e-05,6.424119014525331295e-09,7.711257934570312500e-01,1.887597918510437039e-02
1.959917694330215454e-01,3.384429216384887695e-02,8.846051059663295746e-03,5.273546092212200165e-03,2.019828883931040764e-03,7.011468987911939621e-04,4.962170496582984924e-04,3.006663173437118530e-04,1.191716219182126224e-04,1.242699727299623191e-05,6.582447031888705169e-09,7.523948550224304199e-01,1.887597918510437039e-02
3.561292588710784912e-02,6.893262267112731934e-03,3.976525273174047470e-03,7.493460550904273987e-03,1.365334540605545044e-02,2.230310440063476562e-02,3.441793844103813171e-02,5.402576550841331482e-02,8.376561105251312256e-02,1.250858455896377563e-01,1.798145025968551636e-01,4.329577088356018066e-01,1.108277082443237353e-02
1.839458197355270386e-01,2.209700644016265869e-02,5.536539945751428604e-03,2.560774330049753189e-03,8.191101951524615288e-04,4.394692659843713045e-04,2.898447564803063869e-04,1.559759111842140555e-04,4.460022319108247757e-05,1.900333700177725405e-06,3.402379766814789264e-10,7.841089367866516113e-01,1.349231123924255447e-02
2.066011875867843628e-01,2.715706638991832733e-02,6.295280065387487411e-03,2.924339147284626961e-03,9.712775936350226402e-04,5.105776363052427769e-04,3.427043848205357790e-04,1.953675673576071858e-04,6.606615352211520076e-05,4.492982043302617967e-06,1.270315186374659788e-09,7.549316287040710449e-01,1.349231123924255447e-02
3.910376727581024170e-01,9.811267256736755371e-02,7.201804965734481812e-02,7.597065716981887817e-02,1.041415706276893616e-01,1.658191829919815063e-01,9.265777468681335449e-02,1.680959976511076093e-04,2.346291012145229615e-06,2.666190823674696730e-07,3.648537187928013736e-07,7.135185296647250652e-05,1.104051232337951646e-02
4.027040004730224609e-01,9.986949712038040161e-02,7.189980894327163696e-02,7.431353628635406494e-02,1.015020608901977539e-01,1.611122339963912964e-01,8.540762960910797119e-02,3.044446464627981186e-03,1.002880962914787233e-04,6.853338618384441361e-06,3.829562160717614461e-07,3.926079443772323430e-05,1.104051232337951646e-02
3.918314576148986816e-01,9.256097674369812012e-02,6.417734920978546143e-02,6.600145250558853149e-02,8.980949968099594116e-02,1.425797343254089355e-01,1.388844400644302368e-01,1.314807217568159103e-02,6.371715571731328964e-04,1.552025350974872708e-04,5.526635140995495021e-05,1.593746856087818742e-04,1.352967977523803628e-02
