2.086162567138671875e-06,5.822628736495971680e-06,1.194665674120187759e-05,2.139620482921600342e-05,3.545172512531280518e-05,5.559716373682022095e-05,-8.605222683399915695e-05,-3.486266359686851501e-05,-9.175740842692903243e-07,-1.372110091324429959e-06,-2.183869810323812999e-06,-6.920291070855455473e-06
1.132488250732421875e-06,4.015862941741943359e-06,9.645242244005203247e-06,1.964904367923736572e-05,3.640912473201751709e-05,6.307289004325866699e-05,1.034364104270935059e-04,1.441352069377899170e-04,-1.002574135782197118e-04,-1.343072653980925679e-04,-6.321306864265352488e-05,-8.374574827030301094e-05
1.132488250732421875e-06,4.015862941741943359e-06,9.645242244005203247e-06,1.964904367923736572e-05,3.640912473201751709e-05,6.307289004325866699e-05,1.034364104270935059e-04,1.615816727280616760e-04,-8.735147275729104877e-05,-1.378661254420876503e-04,-8.937689563026651740e-05,-8.437540236627683043e-05
1.132488250732421875e-06,4.015862941741943359e-06,9.645242244005203247e-06,1.964904367923736572e-05,3.640842624008655548e-05,6.307195872068405151e-05,1.034364104270935059e-04,1.615815563127398491e-04,2.412094909232109785e-04,3.447087947279214859e-04,4.720795841421931982e-04,-1.456968486309051514e-03
1.490116119384765625e-06,4.982575774192810059e-06,1.184549182653427124e-05,2.392753958702087402e-05,4.401057958602905273e-05,7.573515176773071289e-05,1.234859228134155273e-04,1.918822526931762695e-04,2.851150929927825928e-04,4.057977348566055298e-04,5.537942051887512207e-04,-1.722029875963926315e-03
1.430511474609375000e-06,4.984438419342041016e-06,1.184642314910888672e-05,2.392753958702087402e-05,4.400312900543212891e-05,7.573515176773071289e-05,1.234784722328186035e-04,1.918859779834747314e-04,2.851141616702079773e-04,4.057958722114562988e-04,5.537942051887512207e-04,-1.722029875963926315e-03
1.668930053710937500e-06,5.610287189483642578e-06,1.324666664004325867e-05,2.661254256963729858e-05,4.871748387813568115e-05,8.349120616912841797e-05,1.356145367026329041e-04,-1.855159644037485123e-04,-5.548150738832191564e-08,-7.912828436928975862e-08,-1.083617036101713893e-07,-1.291964872507378459e-04
1.668930053710937500e-06,5.611218512058258057e-06,1.324666664004325867e-05,2.661254256963729858e-05,4.871748387813568115e-05,8.349493145942687988e-05,1.356150023639202118e-04,-1.775552518665790558e-04,-5.889393861480129999e-08,-8.399433681915979832e-08,-1.150254860249333433e-07,-1.371419784845784307e-04
3.725290298461914062e-06,1.156982034444808960e-05,2.575665712356567383e-05,4.931166768074035645e-05,8.658319711685180664e-05,1.429766416549682617e-04,2.246201038360595703e-04,3.376398235559463501e-04,4.870514385402202606e-04,6.753392517566680908e-04,9.009614586830139160e-04,-2.945542335510253906e-03
3.695487976074218750e-06,1.156982034444808960e-05,2.575665712356567383e-05,4.931166768074035645e-05,8.657947182655334473e-05,1.429766416549682617e-04,2.246201038360595703e-04,3.376407548785209656e-04,4.870509728789329529e-04,6.753401830792427063e-04,9.009614586830139160e-04,-2.945512533187866211e-03
3.159046173095703125e-06,8.859671652317047119e-06,1.825578510761260986e-05,3.281235694885253906e-05,5.453824996948242188e-05,8.575990796089172363e-05,-2.023489651037380099e-05,-4.390544290799880400e-06,-8.855778332872432657e-07,-2.314284586191206472e-07,-3.008519513514329446e-07,-1.773470430634915829e-04
9.000301361083984375e-06,2.527236938476562500e-05,5.207769572734832764e-05,9.360164403915405273e-05,1.555718481540679932e-04,2.446472644805908203e-04,-3.856784314848482609e-04,-4.437192274053813890e-06,-1.017290173876972403e-06,-2.459886445649317466e-07,-3.197798719156708103e-07,-1.885048404801636934e-04
4.470348358154296875e-06,1.354794949293136597e-05,2.965144813060760498e-05,5.598738789558410645e-05,9.711831808090209961e-05,1.586675643920898438e-04,2.468694001436233521e-04,3.678761422634124756e-04,-6.715997587889432907e-04,-1.769338632584549487e-05,-2.933689984274678864e-07,-2.845813869498670101e-04
4.410743713378906250e-06,1.354701817035675049e-05,2.965144813060760498e-05,5.598552525043487549e-05,9.711831808090209961e-05,1.586675643920898438e-04,2.468712627887725830e-04,3.678761422634124756e-04,-6.805905140936374664e-04,-1.869269726739730686e-05,-2.830809933129785350e-07,-2.746015670709311962e-04
1.192092895507812500e-07,4.493631422519683838e-07,1.097796484827995300e-06,2.268818207085132599e-06,4.256376996636390686e-06,7.455237209796905518e-06,-1.656016195283882553e-07,-1.247516507874024683e-07,-6.805114338703788235e-08,-4.078394155726527970e-08,-3.285451199985800486e-08,-1.522230195405427366e-05
7.152557373046875000e-07,2.439133822917938232e-06,5.961279384791851044e-06,1.231976784765720367e-05,2.311263233423233032e-05,4.048319533467292786e-05,-6.769527681171894073e-05,-1.389201997881173156e-07,-7.575857807751162909e-08,-4.538130582432131632e-08,-3.654517755080632924e-08,-1.701157452771440148e-05
6.556510925292968750e-07,2.443790435791015625e-06,5.960464477539062500e-06,1.232000067830085754e-05,2.311274874955415726e-05,4.048296250402927399e-05,6.704812403768301010e-05,1.056619221344590187e-04,1.589623861946165562e-04,2.287164970766752958e-04,3.150560951326042414e-04,-9.604468941688537598e-04
0.000000000000000000e+00,1.164153218269348145e-10,3.281002136645838618e-10,7.610196917084977031e-10,1.577788566464732867e-09,3.019742678134207381e-09,-2.449104807844548759e-10,-4.141498255449960197e-10,-6.631273863355602316e-10,-1.007414596188027645e-09,-1.453942966023191730e-09,-2.046776303998854019e-09
0.000000000000000000e+00,1.036823960021138191e-10,2.899014361901208758e-10,6.722871148667763919e-10,1.393857473885873333e-09,2.667704279701865744e-09,-2.163596524162869628e-10,-3.658696401398486842e-10,-5.858222795751544254e-10,-8.899736503309441105e-10,-1.284447326277415868e-09,-1.808170058126279400e-09
0.000000000000000000e+00,8.731149137020111084e-11,2.464730641804635525e-10,5.717595286114374176e-10,1.185412656923290342e-09,2.268762955281999893e-09,-1.840039509648505600e-10,-3.111553514845155632e-10,-4.982149692800419416e-10,-7.568817794734172821e-10,-1.092363421939523960e-09,-1.537765692560810749e-09
0.000000000000000000e+00,9.924406185746192932e-09,2.851811586879193783e-08,6.729760571033693850e-08,1.416458275116383447e-07,2.747704002104001120e-07,-1.037138597226316961e-09,-9.691094593478055685e-10,-2.766193496483992931e-08,-4.053336510878580157e-08,-5.809672387613318278e-08,-3.960954018111806363e-07
0.000000000000000000e+00,9.371433407068252563e-09,2.692104317247867584e-08,6.352865966618992388e-08,1.337122768063636613e-07,2.593805277228966588e-07,-9.429464986610014421e-10,-8.780856042278628593e-10,-2.583700187130943959e-08,-3.785484281593198830e-08,-5.427995830586951342e-08,-3.752295754111401038e-07
0.000000000000000000e+00,9.342329576611518860e-09,2.685919753275811672e-08,6.338450475595891476e-08,1.334096850769128650e-07,2.587935910014493857e-07,-8.282632357747843344e-10,-4.439955247903526470e-08,-2.322685688227466017e-08,-3.402811543651296233e-08,-4.881094639586081030e-08,-3.426084731472656131e-07
0.000000000000000000e+00,3.055902197957038879e-10,8.785718819126486778e-10,2.072738425340503454e-09,4.362959771242458373e-09,8.463501899313996546e-09,-2.099701836011380607e-11,-1.793108023173672905e-11,-8.492592185049829823e-10,-1.246543979149805637e-09,-1.791539472328906868e-09,-1.222613743578904177e-08
0.000000000000000000e+00,2.910383045673370361e-10,8.203642209991812706e-10,1.934495230671018362e-09,4.072035153512842953e-09,7.899132015154464170e-09,-1.923841641549017822e-11,-1.641052398138054258e-11,-7.843292681997127147e-10,-1.150989192844065201e-09,-1.654633208225675389e-09,-1.144973893474343640e-08
0.000000000000000000e+00,2.910383045673370361e-10,8.149072527885437012e-10,1.925400283653289080e-09,4.052481017424724996e-09,7.861274298193166032e-09,-1.714077664527469125e-11,-1.349974576569934470e-09,-7.028325144098346300e-10,-1.031228991088539715e-09,-1.482819644849087126e-09,-1.041907360388449888e-08
1.549720764160156250e-06,5.377456545829772949e-06,1.272722147405147552e-05,2.561969449743628502e-05,4.698208067566156387e-05,8.064415305852890015e-05,-1.610243925824761391e-04,-2.416895306112110120e-08,-2.594575043701752293e-08,-3.293720141073208652e-08,-4.400740039045558660e-08,-1.178518050437560305e-05
1.609325408935546875e-06,5.377456545829772949e-06,1.272722147405147552e-05,2.561975270509719849e-05,4.698208067566156387e-05,8.064415305852890015e-05,-1.575918286107480526e-04,-3.110939772454912600e-08,-3.339939880220299528e-08,-4.240784079456716427e-08,-5.667325453373450728e-08,-1.518122917332220823e-05
1.549720764160156250e-06,5.364418029785156250e-06,1.272745430469512939e-05,2.561975270509719849e-05,4.698242992162704468e-05,8.064461871981620789e-05,1.311707310378551483e-04,2.034050412476062775e-04,3.016706323251128197e-04,4.286571638658642769e-04,5.841639358550310135e-04,-1.822005957365036011e-03
0.000000000000000000e+00,6.658956408500671387e-08,1.874286681413650513e-07,4.347020876593887806e-07,9.012619557324796915e-07,1.724929461488500237e-06,-3.625507716265019553e-08,-6.130843388518769643e-08,-9.816567825282618287e-08,-1.491320062996237539e-07,-2.152335412120010005e-07,-2.770291985143558122e-06
5.960464477539062500e-08,8.083588909357786179e-08,2.274900907650589943e-07,5.276287993183359504e-07,1.093925675377249718e-06,2.093664079438894987e-06,-4.400526876224830630e-08,-7.441423832688087714e-08,-1.191503855579867377e-07,-1.810117140621514409e-07,-2.612436560411879327e-07,-3.362492861924692988e-06
0.000000000000000000e+00,1.000589691102504730e-07,2.816377673298120499e-07,6.531981853186152875e-07,1.354270352749153972e-06,2.591943484731018543e-06,-5.447781248335559212e-08,-9.212418206061556702e-08,-1.475071513823422720e-07,-2.240909395823109662e-07,-3.234173959754116368e-07,-4.162736786383902654e-06
0.000000000000000000e+00,1.818989403545856476e-10,4.365574568510055542e-10,9.083436225409968756e-10,1.694274942565243691e-09,2.952390332211507484e-09,-6.784293959949394548e-11,-1.147250905386698605e-10,-1.836952118194901118e-10,-2.790673803154675170e-10,-4.027616851143278609e-10,-5.183985241075106387e-09
0.000000000000000000e+00,2.328306436538696289e-10,5.238689482212066650e-10,1.133187765844922978e-09,2.113637265210854821e-09,3.683112481667194515e-09,-8.463559714178003901e-11,-1.431221530179271895e-10,-2.291639517038035478e-10,-3.481428756391125034e-10,-5.024543558995731019e-10,-6.467138824461926561e-09
0.000000000000000000e+00,6.984919309616088867e-10,1.702574081718921661e-09,3.504638357298972551e-09,6.536943431001418503e-09,1.139100902491918532e-08,-2.617548122696433666e-10,-4.426399524692925525e-10,-7.087450626386271324e-10,-1.076716271697364391e-09,-1.553961848088647457e-09,-2.000119536660349695e-08
1.907348632812500000e-06,8.258968591690063477e-06,2.324301749467849731e-05,5.390821024775505066e-05,1.117670908570289612e-04,2.139117568731307983e-04,-4.496270321396877989e-06,-7.602978257637005299e-06,-1.217371664097299799e-05,-1.849415093602146953e-05,-2.669153036549687386e-05,-3.435493272263556719e-04
2.324581146240234375e-06,1.019798219203948975e-05,2.869963645935058594e-05,6.656348705291748047e-05,1.380061730742454529e-04,2.641286700963973999e-04,-5.551788945012958720e-06,-9.387825230078306049e-06,-1.503157363913487643e-05,-2.283577123307622969e-05,-3.295753776910714805e-05,-4.241996794007718563e-04
8.940696716308593750e-07,3.993511199951171875e-06,1.123221591114997864e-05,2.605188637971878052e-05,5.401368252933025360e-05,1.033768057823181152e-04,-2.172873109884676524e-06,-3.674268782560830005e-06,-5.883155608898960054e-06,-8.937613529269583523e-06,-1.289913689106469974e-05,-1.660260604694485664e-04
1.192092895507812500e-07,5.811452865600585938e-07,1.631677150726318359e-06,3.784894943237304688e-06,7.846392691135406494e-06,1.501757651567459106e-05,-3.186538606314570643e-07,-5.357475743039685767e-07,-8.578569463679741602e-07,-1.303245653616613708e-06,-1.880898594208701979e-06,-2.409859007457271218e-05
2.384185791015625000e-07,8.642673492431640625e-07,2.437271177768707275e-06,5.653128027915954590e-06,1.172069460153579712e-05,2.243183553218841553e-05,-4.750881714699062286e-07,-8.002837716958310921e-07,-1.281441086575796362e-06,-1.946749534909031354e-06,-2.809630132105667144e-06,-3.599775664042681456e-05
5.960464477539062500e-08,1.341104507446289062e-07,3.678724169731140137e-07,8.516944944858551025e-07,1.766253262758255005e-06,3.380700945854187012e-06,-7.269187562997103669e-08,-1.205762458766912459e-07,-1.930707185238134116e-07,-2.933106486580072669e-07,-4.233181698509724811e-07,-5.423669335868908092e-06
1.668930053710937500e-06,5.278736352920532227e-06,1.197308301925659180e-05,2.327736001461744308e-05,4.141707904636859894e-05,6.920844316482543945e-05,-6.269023288041353226e-05,-8.745029481360688806e-05,-3.690855843174745132e-09,-5.059948016139514948e-09,-6.689679921123570239e-09,-2.650631358847022057e-06
6.556510925292968750e-07,2.060085535049438477e-06,4.671979695558547974e-06,9.082723408937454224e-06,1.616089139133691788e-05,2.700509503483772278e-05,-5.798717393190599978e-05,-3.317130792268585537e-09,-2.262207976500008044e-09,-3.101471746091988280e-09,-4.100408457219373304e-09,-1.624692231416702271e-06
0.000000000000000000e+00,1.862645149230957031e-08,3.608874976634979248e-08,6.600748747587203979e-08,1.115258783102035522e-07,1.783482730388641357e-07,-2.534318923608225305e-07,-1.168820986663376971e-07,-1.693761930710024899e-08,-5.143984349587071847e-09,-2.872912352458456553e-09,-1.966578011547426286e-08
0.000000000000000000e+00,1.862645149230957031e-08,3.888271749019622803e-08,7.147900760173797607e-08,1.208391040563583374e-07,1.927837729454040527e-07,-2.741195430644438602e-07,-1.264233446818252560e-07,-1.832026086390214914e-08,-5.563894678317637954e-09,-3.107432089421990895e-09,-2.127112530558861181e-08
2.503395080566406250e-06,7.241964340209960938e-06,1.528486609458923340e-05,2.802722156047821045e-05,4.739593714475631714e-05,7.569417357444763184e-05,-1.530783338239416480e-04,-1.693615922704339027e-05,-2.326878075109561905e-06,-7.062553777359426022e-07,-3.943202671052858932e-07,-2.699348669921164401e-06
5.960464477539062500e-08,2.607703208923339844e-08,5.774199962615966797e-08,1.075677573680877686e-07,1.853331923484802246e-07,2.998858690261840820e-07,-2.594760850627153559e-08,-1.690953688182617043e-08,-1.002298244401345073e-08,-8.571122478429060720e-09,-1.053332887579472299e-08,-6.132785301815601997e-07
0.000000000000000000e+00,2.980232238769531250e-08,5.867332220077514648e-08,1.098960638046264648e-07,1.890584826469421387e-07,3.073364496231079102e-07,-2.654216402220299642e-08,-1.730130350097169867e-08,-1.025519846820088787e-08,-8.769701409505614720e-09,-1.077736921928362790e-08,-6.274872248468454927e-07
4.887580871582031250e-06,1.469254493713378906e-05,3.185868263244628906e-05,5.971640348434448242e-05,1.029297709465026855e-04,1.672022044658660889e-04,-5.429913289844989777e-05,-2.449251587677281350e-05,-7.892278517829254270e-06,-7.088558049872517586e-06,-4.839015218749409541e-06,-2.826755517162382603e-04
5.960464477539062500e-08,3.054738044738769531e-07,8.596107363700866699e-07,1.993961632251739502e-06,4.134140908718109131e-06,7.912516593933105469e-06,-3.384607509815396043e-07,-5.492263426276622340e-07,-8.788697414274793118e-07,-1.335147203462838661e-06,-1.926939830809715204e-06,-1.024807352223433554e-05
5.960464477539062500e-08,3.688037395477294922e-07,1.038424670696258545e-06,2.407934516668319702e-06,4.991888999938964844e-06,9.555369615554809570e-06,-4.065296081989799859e-07,-6.633354701079952065e-07,-1.061466832652513403e-06,-1.612542064322042279e-06,-2.327287575099035166e-06,-1.237725064129335806e-05
1.657009124755859375e-05,7.113814353942871094e-05,2.001896500587463379e-04,4.643034189939498901e-04,9.626336395740509033e-04,1.842387020587921143e-03,-2.565352013334631920e-03,-1.945395197253674269e-04,-2.094661904266104102e-04,-2.156638947781175375e-04,-5.914204666623845696e-05,-3.129995893687009811e-04
9.536743164062500000e-07,3.017485141754150391e-06,6.642192602157592773e-06,1.260614953935146332e-05,2.196640707552433014e-05,3.602984361350536346e-05,-2.728684376052115113e-05,-3.767557063838467002e-05,-3.983935670248683891e-08,-1.946418670684124663e-08,-1.441069397145611219e-08,-1.620690090931020677e-05
4.172325134277343750e-07,1.307576894760131836e-06,2.875924110412597656e-06,5.458947271108627319e-06,9.512179531157016754e-06,1.560221426188945770e-05,-2.410854904155712575e-05,-1.333042121132166358e-07,-1.278547046013045474e-08,-7.447226391121830602e-09,-4.621483284950045345e-08,-1.087277814804110676e-05
4.172325134277343750e-06,1.280009746551513672e-05,2.816878259181976318e-05,5.346210673451423645e-05,9.315821807831525803e-05,1.528012799099087715e-04,2.386053092777729034e-04,3.567109815776348114e-04,5.120552959851920605e-04,7.069449056871235371e-04,9.395641391165554523e-04,-3.098428249359130859e-03
1.192092895507812500e-07,4.023313522338867188e-07,9.881332516670227051e-07,2.042856067419052124e-06,3.835884854197502136e-06,6.723683327436447144e-06,-1.168260951089905575e-05,-1.227829329764063004e-06,-5.530935140996007249e-07,-3.870464979627286084e-07,-2.496915385563625023e-07,-7.135382507073018132e-09
5.960464477539062500e-08,2.235174179077148438e-07,5.085021257400512695e-07,9.993091225624084473e-07,1.795589923858642578e-06,3.030523657798767090e-06,-5.259645163846471405e-08,-4.060316172171951621e-08,-3.637908108089504822e-08,-3.662275460669661697e-08,-4.306377832108410075e-08,-6.413125902327010408e-06
