-0.032858398,-0.05427922,0.006449776,-0.06235237,-0.05373916,0.062368337,0.04689567,0.03655588,-0.07686792,0.016315084,-0.03480498,0.021858979,-0.056554135,0.07320399,-0.04095483,0.026442247,-0.0032018072,0.033492997,0.020420294,0.044902235,0.07115017,-0.047758553,0.075393714,-0.076729074,0.048920132,-0.041702114,0.06724696,-0.009813813,-0.03171959,-0.09636378,-0.06271384,0.007638537,-0.01019037,0.07056858,0.00039361048,0.053176157,-0.0039442726,0.008749785,0.08279006,0.0800372,-0.00362622,0.0536775,0.04365941,0.06852849,-0.025787573,-0.030299759,-0.0139401965,0.07409922,-0.007042065,-0.07831042,0.0594143,0.05806939,0.06720233,-0.07080179,0.00069072767,-0.092284314,0.069928,-0.021459933,-0.052940626,-0.05764554,0.014271302,-0.024608651,-0.0051996685,-0.00022440962,-0.00050028,-0.046726253,0.0730053,0.045348175,-0.06562105,-0.050679203,0.056363113,0.01702157,-0.07504771,-0.02660364,0.05504538,-0.052316323,0.049419623,0.08763683,0.039464302,-0.065236665,0.08911904,0.020218194,0.07979586,0.026209505,0.069964506,-0.041530855,-0.007509318,0.06053326,-0.0009831667,-0.08529826,-0.0056984224,-0.07213453,-0.078185916,0.06561659,0.019453542,0.021406755,0.0813231,0.07032186,0.009661884,-0.0690977,0.04477366,0.05069521,0.0011017397,-0.0795158,-0.046025727,0.021572432,0.040077794,0.054579988,0.04964244,0.02031593,0.044307113,-0.0630405,0.030608958,-0.07837645,-0.012587321,0.022079173,-0.054973576,-0.06511576,-0.080852225,0.012627649,-0.009556037,0.06956971,0.0019859315,0.051921386,-0.07356334,-0.031110452,-0.057620354,-0.010227596
0.00975742,-0.009711179,-0.07378539,-0.021447709,-0.070649415,-0.048009083,-0.008374263,0.07916925,-0.05027161,-0.0013594837,-0.06989865,-0.06865278,-0.05422547,0.067040205,0.026501592,-0.00030756663,0.06853717,0.022101315,0.0317312,-0.008713973,0.09414005,0.05284692,0.037139468,-0.022957692,-0.02294155,0.0701184,-0.06327674,-0.04602186,-0.03272553,0.0028693518,0.022439029,0.07304445,0.03809399,-0.057666086,0.09231183,-0.047106948,0.04566323,0.05927169,0.06331433,0.08789506,0.015706781,0.0063758385,-0.051195364,-0.04818143,0.042020727,0.06821502,0.06717698,0.08611004,-0.037942756,-0.017655132,-0.024741426,-0.017194765,-0.017962396,-0.028643984,0.006520518,0.009995204,-0.05548311,-0.027916666,-0.03506354,0.052845605,-0.049990017,0.06474984,0.093704514,-0.045859706,-0.070041284,0.050794862,0.053513683,-0.003151466,0.0042293053,-0.049311284,0.046902593,0.07121719,0.06533425,-0.020451345,0.03989421,-0.06646975,0.030463163,-0.021443706,0.08294341,-0.009956986,0.021851819,-0.009825572,-0.052085534,0.041420605,0.029001862,0.08159649,-0.0504327,-0.0728301,-0.053639907,-0.13287608,0.0137222065,-0.02106005,0.058998477,0.06418304,-0.016109442,0.042619035,0.016492125,-0.061661314,-0.04765538,0.08289366,-0.061569206,0.0072382293,0.07058792,0.06419183,0.01612005,-0.077834114,-0.070906915,0.0046849065,-0.031325858,-0.06217669,0.028828297,-0.035855312,-0.003616347,0.042164896,0.09353923,-0.083764,-0.029885584,0.009040209,-0.021414738,-0.05452424,-0.04464767,0.032180984,-0.027486248,0.0012679353,0.07624219,0.07930754,-0.012276539,0.06499383
-0.06497834,0.013975852,-0.07611254,-0.05048316,-0.07061995,0.008770485,-0.0025909985,0.06748811,0.0007359366,0.002198712,-0.05909375,-0.018478861,-0.019278811,-0.035084058,-0.05452936,0.08135273,-0.008034727,0.06446378,0.002495399,0.030388447,-0.07265681,0.033610698,0.0036705688,0.0674039,-0.0017546077,0.016027091,-0.08944233,-0.08961537,0.05136208,0.079612836,-0.0063976753,-0.00059271115,0.047376335,-0.04476855,0.048704457,0.05089332,-0.029309237,-0.039652288,0.007210367,-0.0029828588,0.07397332,-0.017342119,-0.043068293,0.07782468,-0.02919594,0.0011047743,0.0402683,0.060407408,-0.004018088,0.020055868,0.035219066,-0.04776812,0.016503304,0.0049373237,0.05422677,-0.06969929,0.04654148,-0.07614253,-0.041827176,-0.031842355,0.049657214,0.010075403,-0.012979663,-0.04513363,0.044652652,-0.08588633,0.022003753,-0.075175844,0.009201353,-0.033900373,-0.038531817,0.060961947,0.046878286,-0.08032039,-0.0058243973,-0.07025701,0.039140683,-0.0416791,0.058794975,0.080364145,0.05491293,-0.093211725,0.079929605,0.03815582,-0.089605145,-0.08382645,0.02961597,-0.0324828,0.056633882,-0.010753431,-0.044790562,0.017369304,-0.033716206,0.06978782,-0.04030526,0.001412296,0.04283891,-0.036690433,0.038774535,-0.08703669,0.011248581,0.021668414,-0.022212274,-0.038965724,-0.012208769,0.0066804336,0.06296916,0.08366746,0.0076422784,-0.054870702,-0.05133219,0.042164166,-0.0234871,0.08203756,0.0488189,-0.0650605,0.010007712,-0.078688435,0.044931397,0.009755977,-0.090756305,-0.07123963,-0.010879491,0.0069016307,0.037346363,-0.05121017,0.054748338,-0.019818176
-0.007964368,0.029487658,-0.010283036,0.0005288712,0.068044856,-0.04712867,0.06041304,-0.030200973,-0.08461016,-0.021793231,-0.049031984,0.010337793,-0.059061665,0.053465202,0.034773704,0.058922075,-0.049054343,0.09298755,0.010085138,-0.078205824,0.058590923,0.027378371,-0.035889775,0.09616632,0.07024727,-0.06292346,0.06397717,0.01564266,0.08593354,0.09697432,-0.05206022,0.05074163,0.07299893,-0.03846059,-0.070543915,0.0049684863,-0.07523338,-0.017065156,0.0036222371,0.028127795,-0.020144297,0.042274904,-0.06607872,0.044350833,-0.014375388,0.014605759,-0.055047482,0.06500252,-0.014244409,0.062731065,0.006384037,0.05235217,-0.019311253,0.0770932,-0.03084857,-0.0049047465,-0.02537871,0.0852702,0.09586587,-0.045343876,-0.017820688,-0.030671831,-0.016327238,-0.07510418,0.08871048,-0.045487575,0.022973547,0.04208052,-0.045255058,-0.06529469,-0.057683084,-0.018467408,0.035140567,0.010010949,-0.07433191,-0.010964953,0.07653259,0.04738806,-0.026150929,-0.0030607213,-0.01146753,0.025596958,-0.03338245,-0.0063216365,0.005992309,-0.04688297,-0.046033602,0.08151228,-0.028936904,-0.1759959,0.00040596558,0.05431293,-0.02685762,-0.07435301,-0.079757474,0.09372734,0.0881386,-0.016125401,-0.048375603,0.012909597,-0.025769468,0.056511663,-0.054614726,0.031867016,0.013268564,0.046325095,-0.07174379,0.0304535,0.05832439,0.087054156,-0.022735888,-0.070395574,-0.014420797,0.025112683,0.08706533,0.03395584,0.049085505,-0.013689763,-0.05369096,0.019238055,0.08952939,-0.016266987,0.028511832,-0.055991687,0.026545517,-0.07527787,-0.036890272,0.042938765
-0.053649973,0.08785497,0.02732656,-0.087119244,0.076910876,-0.07623828,-0.032214418,-0.021399414,0.0881836,-0.0492726,0.0019136433,-0.020999633,-0.00902442,-0.03095926,0.06879497,-0.048813403,0.02971533,0.015985405,0.02798456,-0.018123724,0.011949553,-0.025480255,-0.043069083,0.029465955,0.033518124,-0.047260366,-0.045619734,0.031437065,-0.021869842,0.047810253,-0.011909191,0.018231282,-0.05115605,-0.008361745,0.042512793,0.009672004,-0.08280818,-0.0288419,6.888902e-05,0.006572179,-0.051288553,-0.053025566,0.02719281,0.057158493,-0.06775292,-0.041251965,-0.018066868,0.06431797,0.057083298,0.029140769,-0.07243564,0.025795378,-0.07042209,0.056575138,-0.008994088,-0.017702714,-0.08284751,-0.033031825,0.050889093,0.06986337,0.08462033,0.067729905,-0.04544938,-0.0716097,0.052254852,-0.06243752,-0.09021925,0.07227935,0.08795656,0.053930707,-0.03190323,0.026856693,-0.06593363,-0.02451412,0.008816389,0.020244831,-0.072825536,0.027663117,-0.036164366,0.040490407,0.03292921,0.011679098,0.08000789,0.022636553,-0.07872687,0.042897232,0.049232453,0.060346846,-0.031228127,0.0015818661,-0.012968543,-0.007535175,-0.029154547,-0.06549434,-0.07254251,-0.0449268,0.057139598,0.014012611,-0.042100836,0.005386078,-0.06590625,-0.03285104,0.008724777,0.03458587,0.019597355,-0.0294236,-0.0026581006,-0.043712866,-0.0019590834,-0.031795684,-0.08367738,0.013387134,-0.033343785,-0.07830984,0.032544456,-0.050839067,0.017994573,0.050276764,0.054592382,0.08092953,-0.041049987,-0.06658611,0.07656238,-0.022133617,-0.06646339,0.07039726,-0.0638009,0.029538702
-0.017800082,-0.017933372,0.046187904,0.05104706,0.06438913,0.019095019,0.020401245,-0.023256795,-0.06462841,-0.06466533,-0.079139784,-0.040748127,-0.019878877,0.00668921,-0.058717716,0.07764178,-0.043680772,-0.03889695,0.053891398,0.0825449,-0.0029710326,0.028148763,0.03648248,-0.074202016,0.05130588,0.00553298,-0.02394072,-0.045462083,-0.061308596,-0.09585639,-0.03417468,-0.049353875,0.06857357,0.0033551946,0.07720114,0.055984937,0.049357474,0.057305455,-0.06589475,0.024725059,-0.06339411,0.04625831,0.013492572,0.050730534,-0.038255848,0.00728032,0.0029308707,-0.027398277,0.007066187,0.057218935,-0.01837525,0.01747362,0.076115996,-0.011811394,-0.025804026,-0.082940266,0.01909016,-0.09057674,-0.021587268,-0.07305279,-0.048838418,0.043858133,0.030198013,-0.023400132,-0.0125924125,-0.007264941,0.010504816,0.0021670577,0.06465855,-0.028039793,0.05686293,-0.04346958,-0.024218991,0.0010872933,-0.024469052,-0.088789746,0.087563924,0.07644763,-0.08051805,-0.067741826,-0.024349555,0.029531926,-0.03571008,0.064889446,0.07456685,-0.00916406,-0.05064462,0.03533681,-0.087048694,-0.013994341,-0.0016331101,-0.046619225,-0.07719406,0.048639875,-0.037767105,0.057431128,0.08039902,-0.072908066,-0.067357056,-0.077452324,0.01613872,-0.0124811055,-0.023834748,-0.0012911469,-0.009908746,-0.015487797,-0.035128064,0.00298131,-0.08768444,-0.066896126,-0.025697686,0.0135603845,-0.012668542,-0.015311423,-0.013866668,0.073033035,0.07704335,0.04639266,0.038957376,-0.08528804,-0.008652963,0.07985938,-0.057916548,0.08413111,0.035766553,-0.07645051,0.0071260855,-0.03328284
0.07047551,-0.06971042,-0.012392063,0.00053735153,0.042308286,-0.062364552,0.028466128,-0.03537452,-0.01121436,-0.02934846,-0.003060956,0.07658533,-0.026644384,-0.011382753,-0.04449985,-0.029289214,0.07681788,-0.087805234,-0.028572734,-0.015006678,-0.06333585,0.064634845,-7.066758e-05,0.036145873,0.024781993,-0.06686297,-0.054663606,0.06003661,-0.08679196,0.02426169,0.07262174,0.031344336,0.0538246,-0.01104749,-0.06492125,0.042471774,-0.029310815,-0.020940958,0.06017194,-0.0019949789,-0.07054294,-0.0038162353,-0.030657,-0.044377938,0.06830888,0.05558205,-0.021852687,0.06727956,0.010078353,0.0167697,-0.033855803,0.05872201,0.0034802128,0.078468315,0.047792856,0.07415433,0.026383901,0.07479887,-0.060978718,-0.0065208864,-0.014573379,0.029267488,-0.056117408,-0.051090613,-0.015848687,-0.09132806,-0.07017771,-0.059168655,-0.030132206,-0.07710637,0.07610128,-0.03479326,0.023281265,-0.04819206,0.05480249,-0.038111202,-0.06979936,0.0003882337,0.04684456,-0.07352549,-0.07192283,-0.013678711,0.05398258,0.033229608,-0.08377694,-0.027622178,-0.020395078,0.035978224,-0.04372346,-0.046592254,0.069035515,0.0073755058,-0.08781442,0.002895215,-0.041885328,-0.094618104,-0.026505688,0.023984075,-0.032838065,0.05365942,-0.054760847,-0.04720498,-0.06721947,-0.054731764,-0.07414172,0.032130197,-0.03044111,-0.030108064,0.010835964,0.04720767,-0.09051216,-0.034579728,-0.03996221,-0.014145904,-0.032447595,0.0065775528,-0.006359686,0.047321,0.008902852,-0.053873762,-0.04055664,0.08231806,0.04872042,-0.029251061,-0.026667753,0.01847091,0.0821358,-0.03233425
0.01273123,0.005661022,0.059313383,0.026234465,0.0042886096,-0.06313948,-0.0035752538,0.005107744,0.03282056,-0.05030284,-0.076047815,-0.009870619,-0.002502996,0.06270851,-0.006495853,0.08459521,-0.04168917,0.040078957,-0.036044907,-0.067024834,-0.09924715,0.04654126,-0.025471479,-0.01769532,0.07017992,-0.0010337054,0.005412245,-0.021654487,-0.086572126,-0.09592151,0.06677998,0.047279198,-0.06443908,-0.011303542,0.039730996,0.053045616,-0.05534285,-0.028857553,0.012084565,0.041704886,-0.07625645,0.023850389,-0.025060046,-0.08253004,-0.02010907,-0.01780208,-0.019931981,0.06503704,0.027894637,0.06986105,0.05009029,-0.029511519,0.04185123,0.05810034,-0.011471605,-0.044709817,0.023756051,-0.095387906,0.009183375,0.042686474,-0.07889017,0.030449623,0.0035396644,-0.08157833,-0.0063751345,0.046737604,0.006578248,-0.050770827,0.036599945,0.08825409,0.015090402,-0.020465042,0.07122404,-0.024395114,-0.088505395,0.041186612,-0.0072530406,-0.064662956,0.027077964,0.030690845,-0.0831109,-0.05086518,0.017526874,0.055624906,0.06926087,0.028035019,0.07459596,-0.06977441,-0.051039767,-0.066622056,0.04636954,0.011544118,0.005931778,0.048943657,-0.013476139,-0.089536116,-0.049972065,-0.0010821887,0.012973695,-0.04928004,-0.07990046,0.069527976,0.0005372143,0.06107217,0.052021842,0.07887142,0.07087299,0.029620236,-0.060136758,-0.09174447,-0.06562793,0.047095038,-0.030397423,0.08323779,-0.00018097895,-0.04918023,-0.0014220262,0.0048755254,-0.023388028,-0.01806612,0.040936846,-0.016264912,-0.03299375,0.021214025,-0.03192452,-0.021795968,0.041497603,-0.07323206
-0.06862078,-0.018734325,0.062812574,-0.06975202,-0.018330934,-0.03237528,-0.044927295,-0.033728536,0.009245217,-0.034159683,0.06545825,0.059006985,0.04471767,0.022584317,-0.0052705538,0.04551511,-0.086700924,-0.06487291,0.078492284,-0.076740235,0.06906714,-0.068121,-0.032661695,0.019871132,-0.011919918,0.059942346,0.07821105,0.07805311,0.08720542,0.006642047,-0.07475607,0.08576493,-0.068533726,-0.0020229432,0.037210822,0.0562037,0.07689803,-0.0010787805,-0.037414167,0.079296425,0.056617662,0.041660797,-0.020707259,-0.05567383,0.06657797,0.005798574,0.024566207,0.07927841,0.0615622,0.02596459,-0.074050315,0.07047385,-0.0028996083,-0.06512787,0.016045865,-0.022521215,-0.075264655,0.02506487,-0.023239607,0.0017901452,-0.042584416,0.021969067,-0.03305851,-0.05627579,-0.048741106,0.06459171,-0.053802565,-0.07926402,-0.058932092,0.080153644,-0.044349894,-0.059668995,0.059532728,0.036253504,-0.06315222,-0.07753289,-0.008861901,-0.0052407035,0.010964643,-0.03561371,-0.0158216,-0.09585853,-0.078339666,-0.07047159,0.05196019,-0.034703307,-0.0641696,0.04712361,-0.04836007,-0.04435592,-0.0624141,-0.018230803,0.04295744,0.063446656,-0.035792492,0.02717623,0.00013871581,-0.027487246,0.08207461,0.028590558,0.06631505,0.06200951,-0.015035161,0.021937206,-0.016912308,0.038976055,-0.091117404,-0.040812235,-0.09033518,0.033301927,-0.067559354,-0.09077624,0.04534765,0.020813862,-0.054484036,-0.016625868,-0.009678672,0.017115502,-0.0067249816,0.013274048,0.0029650887,0.0056490265,-0.09195827,0.035585407,-0.038439147,0.039378665,0.05721619,0.009113013
0.006444792,0.05759088,0.03634903,-0.047427293,-0.08083702,-0.05214422,-0.009377979,-0.077150315,-0.06399399,0.026247848,-0.036791805,-0.045179024,0.035565693,-0.014324013,0.060220372,0.03760779,-0.06389382,0.040834088,-0.09612004,-0.043746598,-0.041291613,0.05033143,0.07751003,0.056441177,0.030874878,0.018880108,-0.059957895,-0.035214636,0.06419253,0.022607088,-0.049982812,0.06872439,-0.014147354,0.086957686,0.035252202,0.028133538,-0.04211391,-0.027079832,-0.06951672,0.074261084,-0.06678563,-0.09163976,0.024755867,0.0010732034,0.06526069,0.08565759,-0.034236107,-0.07479971,-0.08657378,-0.07889475,0.06537614,-0.06758017,-0.06351321,-0.019766651,0.022071518,0.07157312,-0.049442396,-0.009571082,0.026804352,-0.053275026,0.06920667,0.0646675,0.079294264,-0.05925579,-0.06379131,0.05064618,-0.07185863,-0.034365453,0.02832341,-0.018381588,0.04541057,0.051162537,-0.07787574,0.07438274,0.06737883,0.024724415,-0.047093064,-0.007860539,-0.020757923,-0.08793057,0.077503935,-0.079955235,-0.019019661,-0.038859893,0.015844874,0.026902044,0.010677289,-0.03544441,0.014473845,-0.06988507,0.0006071464,0.03507743,-0.09696989,-0.02238721,-0.06415922,-0.03264061,0.018324142,-0.053787243,0.046506893,-0.01227467,-0.07734997,0.049612954,-0.07823025,-0.075185165,-0.062549666,0.04862387,-0.08734753,-0.027643358,-0.07025704,0.07583071,-0.03327395,-0.08902679,0.008924996,0.011329695,-0.06389886,-0.05931718,-0.054638665,0.009514048,0.0053288713,-0.002247728,-0.031151034,0.0043870234,0.00666684,0.019456018,-0.0699771,0.022933142,-0.048151463,0.034991283
